1589182420291,DEBUG,ThreadA,get Sinus Wave -0.7726953873382985
1589182420292,TRACE,main,get Sinus Wave -0.779004560597782
1589182420293,TRACE,main, [drm
1589182420294,WARN,ThreadB, pci 0000:00:17.0: reg 0x24: [mem 0xdf04b000-0xdf04b7ff
1589182420294,TRACE,ThreadA, pci_bus 0000:00: root bus resource [io  0x0000-0x0cf7 window
1589182420295,TRACE,main, ACPI Error: Aborting method _SB.PCI0.SAT0.PRT5._GTF due to previous error (AE_NOT_FOUND) (20190703/psparse-529)
1589182420296,TRACE,ThreadB, smpboot: Max logical packages: 1
1589182420296,TRACE,ThreadA,get Sinus Wave -0.8034548921616862
1589182420297,DEBUG,main, Adding 19514364k swap on /dev/md0.  Priority:-2 extents:1 across:19514364k FS
1589182420298,TRACE,ThreadA,get Sinus Wave -0.8152009905096987
1589182420298,INFO,main,   node   0: [mem 0x0000000100000000-0x000000046effffff
1589182420298,TRACE,main, pci 0000:00:17.0: reg 0x24: [mem 0xdf04b000-0xdf04b7ff
1589182420299,TRACE,main,get Sinus Wave -0.8209520465964959
1589182420299,TRACE,ThreadB, ACPI Error: Aborting method _SB.PCI0.SAT0.PRT5._GTF due to previous error (AE_NOT_FOUND) (20190703/psparse-529)
1589182420300,DEBUG,ThreadB, sr 2:0:0:0: Attached scsi CD-ROM sr0
1589182420300,TRACE,ThreadB,get Sinus Wave -0.8266210044047574
1589182420300,TRACE,main, resource sanity check: requesting [mem 0xfdffe800-0xfe0007ff
1589182420300,INFO,ThreadB, PM:   Magic number: 0:774:368
1589182420300,DEBUG,ThreadA, ACPI: [Firmware Bug
1589182420301,TRACE,main, snd_hda_codec_realtek hdaudioC0D0:    mono: mono_out=0x0
1589182420302,INFO,main,get Sinus Wave -0.8377103657844737
1589182420302,INFO,main,get Sinus Wave -0.8377103657844737
1589182420302,TRACE,main, evm: security.SMACK64EXEC
1589182420303,INFO,ThreadA, lttng_kretprobes: module verification failed: signature and/or required key missing - tainting kernel
1589182420303,TRACE,ThreadB, ACPI BIOS Error (bug): Could not resolve symbol [_SB.PCI0.SAT0.PRT2._GTF.DSSP
1589182420303,TRACE,main, ACPI: Core revision 20190703
1589182420305,DEBUG,main," x86/fpu: Enabled xstate features 0x1f, context size is 960 bytes, using 'compacted' format."
1589182420305,INFO,main, usb usb2: Manufacturer: Linux 5.3.0-45-generic xhci-hcd
1589182420305,TRACE,ThreadA, audit: initializing netlink subsys (disabled)
1589182420306,TRACE,main,get Sinus Wave -0.8588785449329828
1589182420307,DEBUG,ThreadB,get Sinus Wave -0.8639574243524273
1589182420307,INFO,ThreadA,   1 base 00A0000000 mask 7FE0000000 uncachable
1589182420308,TRACE,main,get Sinus Wave -0.868949904794536
1589182420308,WARN,ThreadB, ACPI BIOS Error (bug): Could not resolve symbol [_SB.PCI0.SAT0.PRT5._GTF.DSSP
1589182420308,TRACE,main, platform eisa.0: Cannot allocate resource for EISA slot 7
1589182420308,TRACE,main,get Sinus Wave -0.868949904794536
1589182420309,WARN,main,get Sinus Wave -0.868949904794536
1589182420309,INFO,ThreadA,get Sinus Wave -0.8738554869925717
1589182420310,DEBUG,main, Freeing unused decrypted memory: 2040K
1589182420310,DEBUG,main, usb 1-4.4: new full-speed USB device number 6 using xhci_hcd
1589182420310,WARN,main,get Sinus Wave -0.8786736803699465
1589182420310,WARN,main,get Sinus Wave -0.8786736803699465
1589182420311,TRACE,ThreadA, DMAR-IR: Queued invalidation will be enabled to support x2apic and Intr-remapping.
1589182420311,TRACE,ThreadB, usbcore: registered new device driver usb
1589182420312,DEBUG,main,   4 base 008B800000 mask 7FFF800000 uncachable
1589182420312,DEBUG,ThreadA,get Sinus Wave -0.8880459821005947
1589182420313,TRACE,main, pci_bus 0000:00: resource 7 [mem 0x90000000-0xdfffffff window
1589182420313,TRACE,ThreadA, snd_hda_codec_realtek hdaudioC0D0:    dig-out=0x1e/0x0
1589182420314,TRACE,ThreadA,get Sinus Wave -0.8925982932566706
1589182420315,TRACE,ThreadB, PM: Registered nosave memory: [mem 0xfed00000-0xfed00fff
1589182420315,TRACE,main,get Sinus Wave -0.9014364334732399
1589182420315,INFO,main, ata6: SATA link up 6.0 Gbps (SStatus 133 SControl 300)
1589182420315,FATAL,ThreadA, pci 0000:00:1f.6: [8086:15b7
1589182420316,TRACE,main, PPP generic driver version 2.4.2
1589182420316,TRACE,ThreadA, RPC: Registered tcp NFSv4.1 backchannel transport module.
1589182420316,TRACE,main, ACPI: Dynamic OEM Table Load:
1589182420316,TRACE,main, TSC deadline timer enabled
1589182420318,ERROR,main, ACPI BIOS Error (bug): Could not resolve symbol [_SB.PCI0.SAT0.PRT2._GTF.DSSP
1589182420318,TRACE,ThreadB, pci_bus 0000:00: root bus resource [io  0x0d00-0xffff window
1589182420318,DEBUG,ThreadA, sd 4:0:0:0: Attached scsi generic sg1 type 0
1589182420319,TRACE,ThreadA, Speculative Store Bypass: Mitigation: Speculative Store Bypass disabled via prctl and seccomp
1589182420319,TRACE,main, DMAR: DRHD base: 0x000000fed90000 flags: 0x0
1589182420320,TRACE,ThreadB,get Sinus Wave -0.9219468724458458
1589182420321,DEBUG,main,get Sinus Wave -0.9257732399633005
1589182420321,INFO,main, lttng_kretprobes: loading out-of-tree module taints kernel.
1589182420321,DEBUG,ThreadA, e820: reserve RAM buffer [mem 0x8a954000-0x8bffffff
1589182420322,DEBUG,main, Key type dns_resolver registered
1589182420322,TRACE,main,get Sinus Wave -0.9295077654394134
1589182420324,FATAL,main, Block layer SCSI generic (bsg) driver version 0.4 loaded (major 244)
1589182420324,TRACE,ThreadB," clocksource: tsc: mask: 0xffffffffffffffff max_cycles: 0x2e02f7cc42a, max_idle_ns: 440795271738 ns"
1589182420324,TRACE,ThreadB, APIC: Switch to symmetric I/O mode setup
1589182420324,FATAL,ThreadA, Zeroed struct page in unavailable ranges: 25026 pages
1589182420325,INFO,main, rfkill: input handler disabled
1589182420326,TRACE,ThreadA, usb 1-4.4: Manufacturer: Logitech
1589182420326,TRACE,main," clocksource: jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645041785100000 ns"
1589182420327,TRACE,ThreadA," logitech-djreceiver 0003:046D:C534.0003: hiddev0,hidraw2: USB HID v1.11 Mouse [Logitech USB Receiver"
1589182420327,DEBUG,ThreadB, [drm
1589182420328,TRACE,main, PM: Registered nosave memory: [mem 0x000e0000-0x000fffff
1589182420328,INFO,main,get Sinus Wave -0.9499504602903986
1589182420328,TRACE,main,get Sinus Wave -0.9499504602903986
1589182420328,TRACE,main,get Sinus Wave -0.9499504602903986
1589182420329,INFO,main,get Sinus Wave -0.9530269862314417
1589182420329,TRACE,ThreadA," Serial: 8250/16550 driver, 32 ports, IRQ sharing enabled"
1589182420330,DEBUG,main, ACPI: SSDT 0xFFFF9E085C30FA00 0001A4 (v02 PmRef  HwpLvt   00003000 INTL 20160422)
1589182420330,WARN,main, Yama: becoming mindful.
1589182420331,DEBUG,ThreadB," RAPL PMU: API unit is 2^-32 Joules, 4 fixed counters, 655360 ms ovfl timer"
1589182420331,TRACE,main, pci_bus 0000:00: root bus resource [mem 0x000a0000-0x000bffff window
1589182420331,TRACE,main,get Sinus Wave -0.9588932799385765
1589182420332,TRACE,main, pci 0000:00:14.0: PME# supported from D3hot D3cold
1589182420333,WARN,ThreadA, ACPI: SSDT 0x000000008AC84038 003002 (v02 INTEL  PtidDevc 00001000 INTL 20160422)
1589182420333,TRACE,ThreadA, intel_idle: v0.4.1 model 0x5E
1589182420333,TRACE,main, Key type id_resolver registered
1589182420333,TRACE,ThreadA,get Sinus Wave -0.9643765892716992
1589182420333,TRACE,main,get Sinus Wave -0.9643765892716992
1589182420334,TRACE,ThreadB, usbcore: registered new interface driver usbhid
1589182420334,INFO,main," system 00:02: Plug and Play ACPI device, IDs PNP0c02 (active)"
1589182420335,TRACE,ThreadA, printk: console [tty0
1589182420336,INFO,ThreadA,   Normal   [mem 0x0000000100000000-0x000000046effffff
1589182420336,INFO,main, usb 1-2: SerialNumber: 5CF3709558C9
1589182420336,TRACE,ThreadA," hid-generic 0003:046D:C534.0002: input,hidraw1: USB HID v1.11 Keyboard [Logitech USB Receiver"
1589182420336,TRACE,ThreadB, pci_bus 0000:00: root bus resource [mem 0xfd000000-0xfe7fffff window
1589182420336,DEBUG,ThreadB," x86/mm: Checked W+X mappings: passed, no W+X pages found."
1589182420337,INFO,main, input: HDA Intel PCH Line Out Side as /devices/pci0000:00/0000:00:1f.3/sound/card0/input24
1589182420337,DEBUG,ThreadA,get Sinus Wave -0.9741839025865783
1589182420339,DEBUG,main, BIOS-e820: [mem 0x000000008b3fe000-0x000000008b3fefff
1589182420339,TRACE,ThreadA, PM: Registered nosave memory: [mem 0x90000000-0xdfffffff
1589182420340,INFO,main, BIOS-e820: [mem 0x00000000fed00000-0x00000000fed00fff
1589182420341,DEBUG,main, MTRR default type: write-back
1589182420342,WARN,ThreadA, ACPI: Added _OSI(Linux-Dell-Video)
1589182420344,TRACE,main, pci 0000:00:01.0: PME# supported from D0 D3hot D3cold
1589182420345,TRACE,main,get Sinus Wave -0.9891093783494574
1589182420347,TRACE,main,get Sinus Wave -0.991854828749996
1589182420347,INFO,ThreadB, evm: security.apparmor
1589182420348,DEBUG,ThreadB,get Sinus Wave -0.9930789766895161
1589182420349,TRACE,ThreadA,get Sinus Wave -0.9942038130129991
1589182420349,TRACE,main,get Sinus Wave -0.9942038130129991
1589182420349,TRACE,main, usbcore: registered new interface driver usbhid
1589182420349,INFO,main,   9 disabled
1589182420351,INFO,main, raid6: avx2x1   gen() 25832 MB/s
1589182420351,TRACE,main, 
1589182420351,TRACE,main, pci 0000:00:17.0: PME# supported from D3hot
1589182420352,TRACE,ThreadA," hid-generic 0003:0D8C:0014.0001: input,hidraw0: USB HID v1.00 Device [C-Media Electronics Inc. Mpow HC"
1589182420353,TRACE,ThreadB, audit: type=2000 audit(1585898512.036:1): state=initialized audit_enabled=0 res=1
1589182420353,TRACE,ThreadB, xhci_hcd 0000:00:14.0: xHCI Host Controller
1589182420353,DEBUG,ThreadB," ACPI FADT declares the system doesn't support PCIe ASPM, so disable it"
1589182420355,WARN,main,get Sinus Wave -0.9988615932557763
1589182420356,DEBUG,main, ACPI: XSDT 0x000000008AC540B0 0000E4 (v01 Shuttl Shuttle  01072009 AMI  00010013)
1589182420356,TRACE,main,get Sinus Wave -0.999288675121716
1589182420356,DEBUG,main, Reserving Intel graphics memory at [mem 0x8c000000-0x8fffffff
1589182420356,TRACE,ThreadA,get Sinus Wave -0.999288675121716
1589182420356,FATAL,ThreadB,get Sinus Wave -0.999288675121716
1589182420357,DEBUG,main, Reserving Intel graphics memory at [mem 0x8c000000-0x8fffffff
1589182420357,TRACE,main, rcu: Hierarchical SRCU implementation.
1589182420357,INFO,main, Freeing unused kernel image memory: 2008K
1589182420359,INFO,ThreadA,   DMA zone: 64 pages used for memmap
1589182420359,WARN,ThreadB,get Sinus Wave -0.9999702041970533
1589182420359,INFO,ThreadB, raid6: avx2x2   gen() 32119 MB/s
1589182420359,INFO,main," mem auto-init: stack:off, heap alloc:on, heap free:off"
1589182420361,INFO,ThreadA,get Sinus Wave -0.9999245909576712
1589182420362,TRACE,ThreadB,get Sinus Wave -0.9997517863927823
1589182420362,TRACE,ThreadB, ehci-platform: EHCI generic platform driver
1589182420362,WARN,main, system 00:07: [mem 0xff000000-0xffffffff
1589182420363,TRACE,ThreadB,get Sinus Wave -0.9994790644651527
1589182420363,INFO,main, md/raid1:md0: active with 2 out of 2 mirrors
1589182420364,FATAL,ThreadA, pci 0000:00:1f.3: reg 0x10: [mem 0xdf040000-0xdf043fff 64bit
1589182420364,TRACE,ThreadA,get Sinus Wave -0.9991063483962397
1589182420366,WARN,main,get Sinus Wave -0.9980612203959005
1589182420366,TRACE,main, sd 4:0:0:0: [sda
1589182420367,DEBUG,ThreadB, intel_pstate: HWP enabled
1589182420367,TRACE,main,get Sinus Wave -0.9973889129811875
1589182420368,INFO,main, usb usb2: SerialNumber: 0000:00:14.0
1589182420368,TRACE,main,get Sinus Wave -0.9966168629406709
1589182420368,DEBUG,main, check: Scanning for low memory corruption every 60 seconds
1589182420369,INFO,ThreadA, ata6: SATA max UDMA/133 abar m2048@0xdf04b000 port 0xdf04b380 irq 125
1589182420370,DEBUG,main, RAPL PMU: hw unit of domain pp0-core 2^-14 Joules
1589182420370,TRACE,ThreadB," pnp 00:05: Plug and Play ACPI device, IDs PNP0b00 (active)"
1589182420371,INFO,main,get Sinus Wave -0.9937032926771
1589182420371,TRACE,main, Loaded X.509 cert 'Build time autogenerated kernel key: f0fac0482d6d7ff8e43224f239a3e194a55d61db'
1589182420372,WARN,main,get Sinus Wave -0.9925331627796976
1589182420373,TRACE,ThreadA, rtc_cmos 00:05: registered as rtc0
1589182420373,DEBUG,main,get Sinus Wave -0.991263775849693
1589182420373,TRACE,main, ACPI: SSDT 0x000000008AC82CB0 000EDE (v02 CpuRef CpuSsdt  00003000 INTL 20160422)
1589182420374,INFO,ThreadB,   AMD AuthenticAMD
1589182420375,FATAL,main, input: Logitech USB Receiver Consumer Control as /devices/pci0000:00/0000:00:14.0/usb1/1-4/1-4.3/1-4.3:1.1/0003:046D:C534.0003/input/input5
1589182420375,TRACE,ThreadB, ACPI: SSDT 0x000000008AC83C50 000141 (v02 INTEL  HdaDsp   00000000 INTL 20160422)
1589182420376,DEBUG,ThreadA, usb 1-4: Product: USB 2.0 Hub
1589182420376,INFO,main," usb 1-4.4: New USB device found, idVendor=046d, idProduct=c318, bcdDevice=55.03"
1589182420377,WARN,ThreadA, evm: security.ima
1589182420378,INFO,main, BIOS-provided physical RAM map:
1589182420378,TRACE,ThreadB, Initmem setup node 0 [mem 0x0000000000001000-0x000000046effffff
1589182420379,INFO,main, pps_core: Software ver. 5.3.6 - Copyright 2005-2007 Rodolfo Giometti <giometti@linux.it>
1589182420380,INFO,ThreadA, x2apic enabled
1589182420380,DEBUG,ThreadB, Run /init as init process
1589182420382,TRACE,main," hpet0: at MMIO 0xfed00000, IRQs 2, 8, 0, 0, 0, 0, 0, 0"
1589182420383,TRACE,ThreadB, [drm
1589182420384,INFO,main,get Sinus Wave -0.9707933876571087
1589182420384,TRACE,ThreadA, ata6.00: configured for UDMA/133
1589182420385,TRACE,ThreadA,get Sinus Wave -0.9683456605879293
1589182420385,TRACE,ThreadB, e820: reserve RAM buffer [mem 0x89d26000-0x8bffffff
1589182420386,DEBUG,ThreadA,get Sinus Wave -0.9658010953269317
1589182420386,TRACE,ThreadA,get Sinus Wave -0.9658010953269317
1589182420386,WARN,main, *** VALIDATE cgroup2 ***
1589182420387,DEBUG,ThreadA,get Sinus Wave -0.9631599463401694
1589182420388,INFO,ThreadB,get Sinus Wave -0.9604230090377209
1589182420388,TRACE,main," BRK [0x16ee06000, 0x16ee06fff"
1589182420389,TRACE,main, intel_rapl_common: Found RAPL domain core
1589182420389,TRACE,main, ACPI: SSDT 0x000000008AC7BBD0 003159 (v02 SaSsdt SaSsdt   00003000 INTL 20160422)
1589182420391,INFO,main,get Sinus Wave -0.951635525945886
1589182420391,TRACE,main, raid6: sse2x4   gen() 15151 MB/s
1589182420391,TRACE,ThreadB," system 00:09: Plug and Play ACPI device, IDs PNP0c02 (active)"
1589182420391,INFO,ThreadA,"   DMA32 zone: 560803 pages, LIFO batch:63"
1589182420391,DEBUG,ThreadA,get Sinus Wave -0.951635525945886
1589182420392,WARN,ThreadA,get Sinus Wave -0.9485156305539363
1589182420392,TRACE,main," acpi PNP0A08:00: FADT indicates ASPM is unsupported, using BIOS configuration"
1589182420392,TRACE,ThreadB,get Sinus Wave -0.9485156305539363
1589182420392,DEBUG,ThreadB,get Sinus Wave -0.9485156305539363
1589182420393,DEBUG,main,get Sinus Wave -0.9453008800474209
1589182420394,TRACE,ThreadB,get Sinus Wave -0.9419915959134274
1589182420395,TRACE,main,   8 disabled
1589182420395,TRACE,ThreadA, snd_hda_codec_realtek hdaudioC0D0: autoconfig for ALC892: line_outs=4 (0x14/0x15/0x16/0x17/0x0) type:line
1589182420395,INFO,ThreadA, xhci_hcd 0000:00:14.0: hcc params 0x200077c1 hci version 0x100 quirks 0x0000000001109810
1589182420397,TRACE,main,get Sinus Wave -0.9315005920040089
1589182420398,TRACE,ThreadA,get Sinus Wave -0.9278165945356116
1589182420398,TRACE,ThreadB, Key type encrypted registered
1589182420399,TRACE,ThreadB,get Sinus Wave -0.9240398119337536
1589182420400,TRACE,ThreadB,get Sinus Wave -0.9201706218908364
1589182420401,TRACE,ThreadA, platform eisa.0: Cannot allocate resource for EISA slot 1
1589182420401,INFO,main, PM: Registered nosave memory: [mem 0xfee01000-0xfeffffff
1589182420402,TRACE,ThreadA,get Sinus Wave -0.912156576418186
1589182420403,TRACE,ThreadA, *** VALIDATE proc ***
1589182420403,TRACE,main," clocksource: jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645041785100000 ns"
1589182420404,TRACE,main, scsi 2:0:0:0: CD-ROM            PLEXTOR  DVDR   PX-L890SA 1.06 PQ: 0 ANSI: 5
1589182420404,TRACE,ThreadB,get Sinus Wave -0.9037776637757305
1589182420404,TRACE,main, pci_bus 0000:00: resource 4 [io  0x0000-0x0cf7 window
1589182420405,DEBUG,main,get Sinus Wave -0.9037776637757305
1589182420406,INFO,main,get Sinus Wave -0.895038086229721
1589182420406,WARN,ThreadA,get Sinus Wave -0.895038086229721
1589182420406,INFO,ThreadB, evm: Initialising EVM extended attributes:
1589182420408,TRACE,ThreadB,   DMA32    [mem 0x0000000001000000-0x00000000ffffffff
1589182420408,DEBUG,ThreadA, ACPI: Local APIC address 0xfee00000
1589182420409,TRACE,ThreadA,get Sinus Wave -0.8812573402340066
1589182420410,TRACE,ThreadB, ata3: SATA max UDMA/133 abar m2048@0xdf04b000 port 0xdf04b200 irq 125
1589182420411,FATAL,main, LSM: Security Framework initializing
1589182420411,INFO,ThreadA, Kernel/User page tables isolation: enabled
1589182420411,INFO,main," system 00:02: Plug and Play ACPI device, IDs PNP0c02 (active)"
1589182420411,DEBUG,main, ACPI: Enabled 6 GPEs in block 00 to 7F
1589182420412,DEBUG,main,get Sinus Wave -0.8666834858135143
1589182420413,WARN,main, PM: Registered nosave memory: [mem 0xfed00000-0xfed00fff
1589182420413,TRACE,ThreadA,get Sinus Wave -0.8616525026415727
1589182420414,TRACE,ThreadB, Bluetooth: BNEP filters: protocol multicast
1589182420415,TRACE,main,get Sinus Wave -0.85133063970682
1589182420416,INFO,main, RPC: Registered named UNIX socket transport module.
1589182420416,INFO,ThreadA,get Sinus Wave -0.8460417436643226
1589182420420,TRACE,ThreadB,get Sinus Wave -0.8406682402796397
1589182420420,DEBUG,ThreadA,get Sinus Wave -0.8240455017590417
1589182420420,TRACE,main,get Sinus Wave -0.8240455017590417
1589182420422,TRACE,main, raid6: sse2x4   gen() 15151 MB/s
1589182420423,INFO,ThreadA, pci_bus 0000:00: resource 8 [mem 0xfd000000-0xfe7fffff window
1589182420423,TRACE,ThreadB, system 00:00: [io  0x0a30-0x0a3f
1589182420424,DEBUG,main,get Sinus Wave -0.8007320450450319
1589182420424,INFO,main," BRK [0x16ee08000, 0x16ee08fff"
1589182420424,TRACE,main,   node   0: [mem 0x000000008b3fe000-0x000000008b3fefff
1589182420425,TRACE,ThreadA, PCI-DMA: Using software bounce buffering for IO (SWIOTLB)
1589182420426,TRACE,main, hub 1-4:1.0: 4 ports detected
1589182420426,TRACE,ThreadB, snd_hda_codec_realtek hdaudioC0D0:    dig-out=0x1e/0x0
1589182420427,INFO,main, PPP generic driver version 2.4.2
1589182420428,TRACE,ThreadB,get Sinus Wave -0.7761364486837256
1589182420428,INFO,ThreadA, raid6: avx2x2   gen() 32119 MB/s
1589182420428,TRACE,main,get Sinus Wave -0.7761364486837256
1589182420428,INFO,main, PTP clock support registered
1589182420428,TRACE,main,get Sinus Wave -0.7761364486837256
1589182420429,WARN,ThreadA, devtmpfs: initialized
1589182420430,INFO,main,get Sinus Wave -0.7633717037769461
1589182420431,TRACE,ThreadB," Dentry cache hash table entries: 2097152 (order: 12, 16777216 bytes, linear)"
1589182420431,INFO,main, KERNEL supported cpus:
1589182420431,TRACE,main,get Sinus Wave -0.7568738988423691
1589182420432,WARN,main,get Sinus Wave -0.7503004036839585
1589182420432,TRACE,ThreadB, Freeing unused decrypted memory: 2040K
1589182420433,TRACE,ThreadA,get Sinus Wave -0.7436518756758429
1589182420433,DEBUG,ThreadA, microcode: Microcode Update Driver: v2.2.
1589182420433,TRACE,main, sd 4:0:0:0: [sda
1589182420434,TRACE,ThreadB, pci 0000:00:01.0: PME# supported from D0 D3hot D3cold
1589182420434,TRACE,ThreadA,get Sinus Wave -0.7369289796957172
1589182420434,TRACE,main,get Sinus Wave -0.7369289796957172
1589182420434,WARN,main,get Sinus Wave -0.7369289796957172
1589182420435,INFO,main,get Sinus Wave -0.7301323880583519
1589182420435,INFO,main, e820: reserve RAM buffer [mem 0x46f000000-0x46fffffff
1589182420435,INFO,ThreadA,get Sinus Wave -0.7301323880583519
1589182420436,INFO,main, system 00:04: [io  0x0800-0x087f
1589182420437,TRACE,ThreadA, xhci_hcd 0000:00:14.0: Host supports USB 3.0 SuperSpeed
1589182420437,INFO,main, md/raid1:md1: active with 2 out of 2 mirrors
1589182420438,DEBUG,ThreadB,get Sinus Wave -0.7163208438522213
1589182420438,DEBUG,ThreadA, ACPI: XSDT 0x000000008AC540B0 0000E4 (v01 Shuttl Shuttle  01072009 AMI  00010013)
1589182420439,TRACE,main,get Sinus Wave -0.7022241256933536
1589182420439,TRACE,main, last_pfn = 0x8b3ff max_arch_pfn = 0x400000000
1589182420439,TRACE,ThreadA,get Sinus Wave -0.7022241256933536
1589182420440,DEBUG,ThreadB, ACPI: Added _OSI(Linux-Dell-Video)
1589182420441,WARN,main," BRK [0x16ee02000, 0x16ee02fff"
1589182420441,WARN,ThreadA,get Sinus Wave -0.6878451834983048
1589182420441,FATAL,ThreadA,get Sinus Wave -0.6878451834983048
1589182420441,DEBUG,ThreadA,get Sinus Wave -0.6878451834983048
1589182420442,TRACE,main, hidraw: raw HID events driver (C) Jiri Kosina
1589182420442,DEBUG,main,get Sinus Wave -0.6805521705352077
1589182420443,TRACE,ThreadA, scsi 2:0:0:0: CD-ROM            PLEXTOR  DVDR   PX-L890SA 1.06 PQ: 0 ANSI: 5
1589182420443,FATAL,main,   1 base 00A0000000 mask 7FE0000000 uncachable
1589182420444,WARN,ThreadB, ACPI: SSDT 0x000000008AC7BBD0 003159 (v02 SaSsdt SaSsdt   00003000 INTL 20160422)
1589182420444,TRACE,main,get Sinus Wave -0.6657627074479493
1589182420444,INFO,main, device-mapper: uevent: version 1.0.3
1589182420444,TRACE,main, ... max period:             00007fffffffffff
1589182420445,DEBUG,main,get Sinus Wave -0.6582677363254728
1589182420445,TRACE,ThreadA,get Sinus Wave -0.6582677363254728
1589182420445,TRACE,ThreadB, fb0: switching to inteldrmfb from VESA VGA
1589182420446,TRACE,ThreadB, platform eisa.0: Cannot allocate resource for EISA slot 1
1589182420447,INFO,main, Bluetooth: HCI socket layer initialized
1589182420447,DEBUG,ThreadA," hpet0: at MMIO 0xfed00000, IRQs 2, 8, 0, 0, 0, 0, 0, 0"
1589182420448,TRACE,ThreadB, ACPI: SSDT 0x000000008AC87040 000215 (v02 INTEL  TbtTypeC 00000000 INTL 20160422)
1589182420448,TRACE,main, ACPI: ASF! 0x000000008AC87390 0000A0 (v32 INTEL   HCG     00000001 TFSM 000F4240)
1589182420449,DEBUG,main, DMAR: Host address width 39
1589182420449,WARN,main,get Sinus Wave -0.6276386378780444
1589182420449,WARN,main, ACPI: LPIT 0x000000008AC83B90 000094 (v01 INTEL  SKL      00000000 MSFT 0000005F)
1589182420450,DEBUG,ThreadA, Early memory node ranges
1589182420451,INFO,ThreadB, ata3: SATA link up 1.5 Gbps (SStatus 113 SControl 300)
1589182420452,TRACE,main, PM: Registered nosave memory: [mem 0xfed00000-0xfed00fff
1589182420453,WARN,ThreadB," Inode-cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)"
1589182420453,DEBUG,main, e1000e 0000:00:1f.6 eth0: (PCI Express:2.5GT/s:Width x1) 80:ee:73:d4:7a:44
1589182420453,TRACE,main," Inode-cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)"
1589182420454,TRACE,ThreadA, rcu: Hierarchical RCU implementation.
1589182420455,INFO,main, i801_smbus 0000:00:1f.4: SPD Write Disable is set
1589182420455,TRACE,ThreadB,get Sinus Wave -0.5798273948203575
1589182420457,TRACE,ThreadA, md/raid1:md1: active with 2 out of 2 mirrors
1589182420457,DEBUG,main, Console: colour dummy device 80x25
1589182420459,DEBUG,ThreadB,get Sinus Wave -0.5467819444574574
1589182420459,TRACE,main, EXT4-fs (md1): mounted filesystem with ordered data mode. Opts: (null)
1589182420460,TRACE,main,get Sinus Wave -0.5467819444574574
1589182420463,TRACE,ThreadB, ACPI: SSDT 0x000000008AC7B5F8 0003BC (v01 SataRe SataTabl 00001000 INTL 20160422)
1589182420463,TRACE,ThreadA,get Sinus Wave -0.5128633569897323
1589182420465,TRACE,main, Bluetooth: hci0: BCM: Patch brcm/BCM20702A1-0b05-17cb.hcd not found
1589182420465,INFO,ThreadB, ... max period:             00007fffffffffff
1589182420465,WARN,ThreadA, system 00:07: [mem 0xdffe0000-0xdfffffff
1589182420466,TRACE,main, pci 0000:00:14.2: [8086:a131
1589182420467,DEBUG,ThreadB, input: Logitech USB Receiver Consumer Control as /devices/pci0000:00/0000:00:14.0/usb1/1-4/1-4.3/1-4.3:1.1/0003:046D:C534.0003/input/input5
1589182420467,INFO,ThreadB,get Sinus Wave -0.4781226630277678
1589182420467,INFO,ThreadB,get Sinus Wave -0.4781226630277678
1589182420468,TRACE,ThreadB, No Arguments are initialized for method [_GTF
1589182420468,DEBUG,ThreadA, pci_bus 0000:00: root bus resource [mem 0xfd000000-0xfe7fffff window
1589182420469,WARN,main, ACPI: LAPIC_NMI (acpi_id[0x03
1589182420470,DEBUG,ThreadB," hid-generic 0003:0D8C:0014.0001: input,hidraw0: USB HID v1.00 Device [C-Media Electronics Inc. Mpow HC"
1589182420471,TRACE,main," HugeTLB registered 1.00 GiB page size, pre-allocated 0 pages"
1589182420471,INFO,main,get Sinus Wave -0.44261875012841195
1589182420471,TRACE,main," usb 1-2: New USB device found, idVendor=0b05, idProduct=17cb, bcdDevice= 1.12"
1589182420471,TRACE,ThreadA," hid-generic 0003:046D:4054.0006: input,hidraw5: USB HID v1.11 Mouse [Logitech Wireless Mouse PID:4054"
1589182420471,DEBUG,ThreadB,get Sinus Wave -0.44261875012841195
1589182420473,INFO,ThreadB, PM: Registered nosave memory: [mem 0x89d26000-0x8a7d5fff
1589182420473,DEBUG,ThreadB,get Sinus Wave -0.4245968124976016
1589182420473,TRACE,ThreadB,get Sinus Wave -0.4245968124976016
1589182420473,TRACE,main, Key type big_key registered
1589182420474,INFO,ThreadB,get Sinus Wave -0.4155217001261409
1589182420475,DEBUG,ThreadA, e820: reserve RAM buffer [mem 0x46f000000-0x46fffffff
1589182420475,DEBUG,ThreadB,get Sinus Wave -0.40640503402883704
1589182420475,TRACE,main, ... bit width:              48
1589182420476,INFO,ThreadA,get Sinus Wave -0.3972477259064352
1589182420478,ERROR,main, FS-Cache: Loaded
1589182420479,TRACE,ThreadB,get Sinus Wave -0.3788148506195112
1589182420479,TRACE,ThreadA, ... value mask:             0000ffffffffffff
1589182420480,TRACE,ThreadB,get Sinus Wave -0.36023222680218747
